Time,enc_1,enc_2,Robx,Roby,PlayerX,PlayerY,CirclePosX,CirclePosY,circleRadius,TargetPos1,TargetPos2,targetRadii,CurrentStat
2024-07-22 15:56:56.607,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.611,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.616,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.619,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.624,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.629,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.634,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.639,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.643,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.648,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.652,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.657,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.661,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.665,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.669,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.674,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.679,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.682,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.686,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.690,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.694,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.699,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.703,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.706,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.710,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.715,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.720,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.723,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.728,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.733,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.737,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.741,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.745,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.750,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.755,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.758,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.763,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.767,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.771,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.774,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.779,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.783,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.787,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.790,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.795,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.799,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.803,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.807,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.810,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.814,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.818,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.822,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.826,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.830,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.833,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.837,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.841,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.846,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.849,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.853,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.857,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.861,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.865,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.868,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.873,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.876,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.881,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.884,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.888,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.893,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.896,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.901,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.904,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.908,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.912,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.916,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.921,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.924,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.928,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.932,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.935,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.940,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.944,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.949,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.952,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.956,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.960,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.966,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.969,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.973,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.977,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.981,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.986,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.989,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.993,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:56.997,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.002,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.006,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.010,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.014,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.017,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.022,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.026,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.031,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.035,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.038,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.041,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.046,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.049,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.054,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.058,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.062,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.065,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.069,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.073,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.077,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.081,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.085,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.089,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.093,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.097,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.101,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.105,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.109,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.114,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.117,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.120,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.124,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.129,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.133,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
2024-07-22 15:56:57.137,-53.172,78.12,2.22357,-2.340653,1.907165;,0.2424899;,1.907165;,0.2424899;,0.3;,3.907165;,0.2424899;,0.3;,1
