Time,enc_1,enc_2,Robx,Roby,PlayerX,PlayerY,CirclePosX,CirclePosY,circleRadius,TargetPos1,TargetPos2,targetRadii,CurrentStat
2024-07-27 12:33:39.290,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.298,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.322,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.329,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.338,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.343,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.347,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.351,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.356,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.361,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.366,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.370,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.375,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.381,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.386,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.390,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.395,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.401,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.405,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.409,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.414,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.419,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.424,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.428,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.433,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.437,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.442,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.447,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.452,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.456,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.460,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.464,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.470,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.474,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.479,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.483,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.488,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.492,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.497,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.502,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.505,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.510,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.515,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.520,0,0,0,-4.368,,,,,,,,,
2024-07-27 12:33:39.523,0,0,0,-4.368,,,,,,,,,
