Time,enc_1,enc_2,Robx,Roby,PlayerX,PlayerY,CirclePosX,CirclePosY,circleRadius,TargetPos1,TargetPos2,targetRadii,CurrentStat
2024-07-31 10:25:21.708,-80.208,117.54,2.039872,-0.1149639,,,,,,,,,
2024-07-31 10:25:21.714,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.732,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.746,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.752,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.757,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.761,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.765,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.770,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.774,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.778,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.783,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.789,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.795,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.800,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.804,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.809,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.814,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.819,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.823,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.828,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.833,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.836,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.840,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.844,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.849,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.851,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.856,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.860,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.864,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.869,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.873,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.877,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.882,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.887,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.890,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.897,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.901,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.905,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.911,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.914,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.919,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.923,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.927,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.932,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.937,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.942,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.947,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.952,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.956,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.962,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.966,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.970,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.973,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.978,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.982,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.985,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.990,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.995,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:21.998,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.004,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.007,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.011,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.016,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.020,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.023,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.028,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.032,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.037,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.040,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.045,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.050,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.054,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.057,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.063,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.067,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.073,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.077,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.082,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.086,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.090,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.095,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.100,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.104,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.110,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.113,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.117,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.122,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.125,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.130,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.134,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.139,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.143,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.147,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.151,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.156,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.160,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.165,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.169,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.174,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.180,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.185,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.189,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.194,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.198,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
2024-07-31 10:25:22.202,-68.832,111.384,1.110848,-0.6109981,,,,,,,,,
