Time,enc_1,enc_2,Robx,Roby,PlayerX,PlayerY,CirclePosX,CirclePosY,circleRadius,TargetPos1,TargetPos2,targetRadii,CurrentStat
2024-07-31 10:59:14.989,-68.832,111.852,1.062866,-0.5856314,,,,,,,,,
2024-07-31 10:59:14.996,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.017,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.029,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.036,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.040,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.043,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.047,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.052,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.056,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.060,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.065,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.070,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.074,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.079,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.083,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.088,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.092,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.098,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.104,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.108,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.114,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.118,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.122,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.127,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.131,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.135,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.138,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.144,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.147,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.152,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.156,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.160,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.165,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.168,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.173,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.179,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.183,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.188,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.192,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.196,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.202,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.205,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.209,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.214,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.218,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.224,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.227,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.231,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.236,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.239,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.244,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.248,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.253,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.258,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.262,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.271,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.276,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.280,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.285,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.289,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.292,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.297,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.301,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.305,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.309,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.313,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.317,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.321,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.325,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
2024-07-31 10:59:15.329,-68.796,118.476,0.4194288,-0.2036517,,,,,,,,,
