Time,enc_1,enc_2,Robx,Roby,PlayerX,PlayerY,CirclePosX,CirclePosY,circleRadius,TargetPos1,TargetPos2,targetRadii,CurrentStat
2024-07-23 12:01:39.671,-86.364,120.348,2.507677,0.15551,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.706,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.720,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.728,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.733,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.737,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.742,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.748,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.752,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.759,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.764,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.769,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.775,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.781,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.785,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.792,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.797,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.802,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.807,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.812,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.818,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.824,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.827,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.833,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.838,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.843,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.848,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.852,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.859,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.864,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.868,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.873,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.879,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.885,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.889,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.894,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.898,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.903,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.909,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.914,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.918,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.925,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.932,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.938,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.943,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.948,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.953,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.958,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.962,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.967,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.972,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.977,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.982,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.986,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.992,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:39.996,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:40.001,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:40.006,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:40.010,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:40.016,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
2024-07-23 12:01:40.020,-69.012,96.37199,2.853096,-1.291817,2.576157;,0.04014221;,2.523413;,0.1049183;,0.3;,3.523413;,1.836969;,0.3;,1
