CurrentDateTime,PlayerX,PlayerY,ColumnX,ColumnY,HitData
31-01-2025 15:42:56, -9.6, 5.818031, -6.7, -0.93, 0
31-01-2025 15:42:56, -9.6, 5.818031, -6.72, -0.93, 0
31-01-2025 15:42:56, -9.6, 5.818031, -6.74, -0.93, 0
31-01-2025 15:42:56, -9.6, 5.818031, -6.76, -0.93, 0
31-01-2025 15:42:56, -9.6, 5.818031, -6.78, -0.93, 0
31-01-2025 15:42:56, -9.6, 5.818031, -6.8, -0.93, 0
31-01-2025 15:42:56, -9.6, 5.818031, -6.82, -0.93, 0
31-01-2025 15:42:56, -9.6, 5.818031, -6.84, -0.93, 0
31-01-2025 15:42:58, -9.6, 5.818031, -6.86, -0.93, 0
31-01-2025 15:42:58, -9.6, 5.818031, -6.927999, -0.93, 0
31-01-2025 15:42:58, -9.6, 5.818031, -6.995999, -0.93, 0
31-01-2025 15:42:58, -9.6, 5.818031, -7.063999, -0.93, 0
31-01-2025 15:42:58, -9.6, 5.818031, -7.131999, -0.93, 0
31-01-2025 15:42:58, -9.6, 5.818031, -7.199999, -0.93, 0
31-01-2025 15:42:58, -9.6, 5.818031, -7.267999, -0.93, 0
31-01-2025 15:42:58, -9.6, 5.818031, -7.335999, -0.93, 0
31-01-2025 15:42:58, -9.6, 5.818031, -7.403998, -0.93, 0
31-01-2025 15:42:58, -9.6, 5.818031, -7.471998, -0.93, 0
31-01-2025 15:42:58, -9.6, 5.818031, -7.539998, -0.93, 0
31-01-2025 15:42:58, -9.6, 5.818031, -7.607998, -0.93, 0
31-01-2025 15:42:58, -9.6, 5.818031, -7.675998, -0.93, 0
31-01-2025 15:42:58, -9.6, 5.818031, -7.743998, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -7.811997, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -7.879997, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -7.947997, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -8.015997, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -8.083997, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -8.151997, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -8.219996, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -8.287996, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -8.355996, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -8.423996, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -8.491996, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -8.559996, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -8.627995, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -8.695995, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -8.763995, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -8.831995, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -8.899995, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -8.967995, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -9.035995, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -9.103994, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -9.171994, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -9.239994, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -9.307994, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -9.375994, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -9.443994, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -9.511993, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -9.579993, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -9.647993, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -9.715993, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -9.783993, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -9.851993, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -9.919992, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -9.987992, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -10.05599, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -10.12399, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -10.19199, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -10.25999, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -10.32799, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -10.39599, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -10.46399, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -10.53199, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -10.59999, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -10.66799, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -10.73599, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -10.80399, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -10.87199, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -10.93999, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -11.00799, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -11.07599, -0.93, 0
31-01-2025 15:42:59, -9.6, 5.818031, -11.14399, -0.93, 0
31-01-2025 15:43:00, -9.6, 5.818031, -11.21199, -0.93, 0
31-01-2025 15:43:00, -9.6, 5.818031, -11.27999, -0.93, 0
31-01-2025 15:43:00, -9.6, 5.818031, -11.34799, -0.93, 0
