CurrentDateTime,PlayerX,PlayerY,ColumnX,ColumnY,HitData
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:53, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
03-02-2025 12:08:54, -9.6, -1.05156, -6.9, -0.93, 0
