CurrentDateTime,PlayerX,PlayerY,ColumnX,ColumnY,HitData
12-08-2024 15:42:10, -9.2048, 3.551752, -6.7, -0.93, 0
12-08-2024 15:42:10, -9.2048, 3.551752, -6.72, -0.93, 0
12-08-2024 15:42:10, -9.2048, 3.551752, -6.74, -0.93, 0
12-08-2024 15:42:10, -9.2048, 3.551752, -6.76, -0.93, 0
12-08-2024 15:42:10, -9.2048, 3.551752, -6.78, -0.93, 0
12-08-2024 15:42:10, -9.2048, 3.551752, -6.8, -0.93, 0
12-08-2024 15:42:10, -9.2048, 3.551752, -6.82, -0.93, 0
12-08-2024 15:42:10, -9.2048, 3.551752, -6.84, -0.93, 0
12-08-2024 15:42:10, -9.2048, 3.551752, -6.86, -0.93, 0
12-08-2024 15:42:10, -9.2048, 3.551752, -6.88, -0.93, 0
12-08-2024 15:42:10, -9.2048, 3.551752, -6.9, -0.93, 0
12-08-2024 15:42:12, -9.2048, 3.551752, -6.92, -0.93, 0
12-08-2024 15:42:12, -9.2048, 3.551752, -6.96, -0.93, 0
12-08-2024 15:42:12, -9.2048, 3.551752, -7, -0.93, 0
12-08-2024 15:42:12, -9.2048, 3.551752, -7.039999, -0.93, 0
12-08-2024 15:42:12, -9.2048, 3.551752, -7.079999, -0.93, 0
12-08-2024 15:42:12, -9.2048, 3.551752, -7.119999, -0.93, 0
12-08-2024 15:42:12, -9.2048, 3.551752, -7.159999, -0.93, 0
12-08-2024 15:42:12, -9.2048, 3.551752, -7.199999, -0.93, 0
12-08-2024 15:42:12, -9.2048, 3.551752, -7.239999, -0.93, 0
12-08-2024 15:42:12, -9.2048, 3.551752, -7.279999, -0.93, 0
12-08-2024 15:42:12, -9.2048, 3.551752, -7.319999, -0.93, 0
12-08-2024 15:42:12, -9.2048, 3.551752, -7.359999, -0.93, 0
12-08-2024 15:42:12, -9.2048, 3.551752, -7.399999, -0.93, 0
12-08-2024 15:42:12, -9.2048, 3.551752, -7.439999, -0.93, 0
12-08-2024 15:42:12, -9.2048, 3.551752, -7.479999, -0.93, 0
12-08-2024 15:42:12, -9.2048, 3.551752, -7.519999, -0.93, 0
12-08-2024 15:42:12, -9.2048, 3.551752, -7.559999, -0.93, 0
12-08-2024 15:42:12, -9.2048, 3.551752, -7.599999, -0.93, 0
12-08-2024 15:42:12, -9.2048, 3.551752, -7.639999, -0.93, 0
12-08-2024 15:42:12, -9.2048, 3.551752, -7.679999, -0.93, 0
12-08-2024 15:42:12, -9.2048, 3.551752, -7.719999, -0.93, 0
12-08-2024 15:42:12, -9.2048, 3.551752, -7.759999, -0.93, 0
12-08-2024 15:42:12, -9.2048, 3.551752, -7.799999, -0.93, 0
12-08-2024 15:42:12, -9.2048, 3.551752, -7.839999, -0.93, 0
12-08-2024 15:42:12, -9.2048, 3.551752, -7.879999, -0.93, 0
