Time,PlayerX,PlayerY,EnemyX,EnemyY,BallX,BallY,PlayerScore,EnemyScore
03-02-2025 14:47:45,0,0,-6,4.27,-0.03,-0.03,0,0
03-02-2025 14:47:45,6.25,-3.6,-6,4.27,-0.03,-0.03,0,0
03-02-2025 14:47:45,6.25,-3.335078,-6,4.235001,-0.06,-0.06,0,0
03-02-2025 14:47:45,6.25,-3.192425,-6,4.235001,-0.06,-0.06,0,0
03-02-2025 14:47:45,6.25,-3.154341,-6,4.235001,-0.06,-0.06,0,0
03-02-2025 14:47:45,6.25,-3.123741,-6,4.235001,-0.06,-0.06,0,0
03-02-2025 14:47:45,6.25,-3.096262,-6,4.200001,-0.09,-0.09,0,0
03-02-2025 14:47:45,6.25,-3.066697,-6,4.200001,-0.09,-0.09,0,0
03-02-2025 14:47:45,6.25,-3.034878,-6,4.200001,-0.09,-0.09,0,0
03-02-2025 14:47:45,6.25,-3.007527,-6,4.200001,-0.09,-0.09,0,0
03-02-2025 14:47:45,6.25,-2.978595,-6,4.165001,-0.12,-0.12,0,0
03-02-2025 14:47:45,6.25,-2.951707,-6,4.165001,-0.12,-0.12,0,0
03-02-2025 14:47:45,6.25,-2.873986,-6,4.130001,-0.15,-0.15,0,0
03-02-2025 14:47:45,6.25,-2.850316,-6,4.130001,-0.15,-0.15,0,0
03-02-2025 14:47:45,6.25,-2.823574,-6,4.130001,-0.15,-0.15,0,0
03-02-2025 14:47:45,6.25,-2.803862,-6,4.130001,-0.15,-0.15,0,0
03-02-2025 14:47:45,6.25,-2.784315,-6,4.130001,-0.15,-0.15,0,0
03-02-2025 14:47:45,6.25,-2.766975,-6,4.095001,-0.18,-0.18,0,0
03-02-2025 14:47:45,6.25,-2.750066,-6,4.095001,-0.18,-0.18,0,0
03-02-2025 14:47:45,6.25,-2.727841,-6,4.095001,-0.18,-0.18,0,0
03-02-2025 14:47:45,6.25,-2.704573,-6,4.095001,-0.18,-0.18,0,0
03-02-2025 14:47:45,6.25,-2.681539,-6,4.060001,-0.21,-0.21,0,0
03-02-2025 14:47:45,6.25,-2.65767,-6,4.060001,-0.21,-0.21,0,0
03-02-2025 14:47:45,6.25,-2.636905,-6,4.060001,-0.21,-0.21,0,0
03-02-2025 14:47:45,6.25,-2.610058,-6,4.025002,-0.24,-0.24,0,0
03-02-2025 14:47:45,6.25,-2.589087,-6,4.025002,-0.24,-0.24,0,0
03-02-2025 14:47:45,6.25,-2.57326,-6,4.025002,-0.24,-0.24,0,0
03-02-2025 14:47:45,6.25,-2.553637,-6,3.990001,-0.27,-0.27,0,0
03-02-2025 14:47:45,6.25,-2.53354,-6,3.990001,-0.27,-0.27,0,0
03-02-2025 14:47:45,6.25,-2.51171,-6,3.990001,-0.27,-0.27,0,0
03-02-2025 14:47:45,6.25,-2.489777,-6,3.955001,-0.3,-0.3,0,0
03-02-2025 14:47:45,6.25,-2.477854,-6,3.920001,-0.33,-0.33,0,0
03-02-2025 14:47:45,6.25,-2.383881,-6,3.920001,-0.33,-0.33,0,0
03-02-2025 14:47:45,6.25,-2.374355,-6,3.885001,-0.36,-0.36,0,0
03-02-2025 14:47:45,6.25,-2.364881,-6,3.885001,-0.36,-0.36,0,0
03-02-2025 14:47:45,6.25,-2.353803,-6,3.885001,-0.36,-0.36,0,0
03-02-2025 14:47:45,6.25,-2.341335,-6,3.885001,-0.36,-0.36,0,0
03-02-2025 14:47:45,6.25,-2.328367,-6,3.850001,-0.39,-0.39,0,0
03-02-2025 14:47:45,6.25,-2.31592,-6,3.850001,-0.39,-0.39,0,0
03-02-2025 14:47:45,6.25,-2.305112,-6,3.850001,-0.39,-0.39,0,0
