CurrentDateTime,PlayerX,PlayerY,ColumnX,ColumnY,HitData
12-08-2024 16:04:42, -9.2048, 2.452177, -6.7, -0.93, 0
12-08-2024 16:04:42, -9.2048, 2.452177, -6.72, -0.93, 0
12-08-2024 16:04:42, -9.2048, 2.452177, -6.74, -0.93, 0
12-08-2024 16:04:42, -9.2048, 2.452177, -6.76, -0.93, 0
12-08-2024 16:04:42, -9.2048, 2.452177, -6.78, -0.93, 0
12-08-2024 16:04:42, -9.2048, 2.452177, -6.8, -0.93, 0
12-08-2024 16:04:42, -9.2048, 2.452177, -6.82, -0.93, 0
12-08-2024 16:04:42, -9.2048, 2.452177, -6.84, -0.93, 0
12-08-2024 16:04:42, -9.2048, 2.452177, -6.86, -0.93, 0
12-08-2024 16:04:42, -9.2048, 2.452177, -6.88, -0.93, 0
12-08-2024 16:04:42, -9.2048, 2.452177, -6.9, -0.93, 0
12-08-2024 16:04:42, -9.2048, 2.452177, -6.92, -0.93, 0
12-08-2024 16:04:42, -9.2048, 2.452177, -6.94, -0.93, 0
12-08-2024 16:04:42, -9.2048, 2.452177, -6.96, -0.93, 0
12-08-2024 16:04:42, -9.2048, 2.452177, -6.98, -0.93, 0
12-08-2024 16:04:44, -9.2048, 2.45928, -7, -0.93, 0
12-08-2024 16:04:44, -9.2048, 2.45928, -7.039999, -0.93, 0
12-08-2024 16:04:44, -9.2048, 2.45928, -7.079999, -0.93, 0
12-08-2024 16:04:44, -9.2048, 2.45928, -7.119999, -0.93, 0
12-08-2024 16:04:44, -9.2048, 2.45928, -7.159999, -0.93, 0
12-08-2024 16:04:44, -9.2048, 2.45928, -7.199999, -0.93, 0
12-08-2024 16:04:44, -9.2048, 2.45928, -7.239999, -0.93, 0
12-08-2024 16:04:44, -9.2048, 2.45928, -7.279999, -0.93, 0
12-08-2024 16:04:44, -9.2048, 2.45928, -7.319999, -0.93, 0
12-08-2024 16:04:44, -9.2048, 2.45928, -7.359999, -0.93, 0
12-08-2024 16:04:44, -9.2048, 2.45928, -7.399999, -0.93, 0
12-08-2024 16:04:44, -9.2048, 2.45928, -7.439999, -0.93, 0
12-08-2024 16:04:44, -9.2048, 2.45928, -7.479999, -0.93, 0
12-08-2024 16:04:44, -9.2048, 2.45928, -7.519999, -0.93, 0
12-08-2024 16:04:44, -9.2048, 2.45928, -7.559999, -0.93, 0
12-08-2024 16:04:44, -9.2048, 2.45928, -7.599999, -0.93, 0
12-08-2024 16:04:44, -9.2048, 2.45928, -7.639999, -0.93, 0
12-08-2024 16:04:44, -9.2048, 2.45928, -7.679999, -0.93, 0
12-08-2024 16:04:44, -9.2048, 2.45928, -7.719999, -0.93, 0
12-08-2024 16:04:44, -9.2048, 2.45928, -7.759999, -0.93, 0
12-08-2024 16:04:44, -9.2048, 2.45928, -7.799999, -0.93, 0
12-08-2024 16:04:45, -9.2048, 2.45928, -7.839999, -0.93, 0
12-08-2024 16:04:45, -9.2048, 2.45928, -7.879999, -0.93, 0
12-08-2024 16:04:45, -9.2048, 2.45928, -7.919999, -0.93, 0
12-08-2024 16:04:45, -9.2048, 2.45928, -7.959999, -0.93, 0
12-08-2024 16:04:45, -9.2048, 2.45928, -7.999999, -0.93, 0
